InteractorA,Relation,InteractorB
VEGFC,up-regulates,KDR
NEK2,down-regulates,PPP1CC
BMPR2,up-regulates,BMPR1A
TGFB1,up-regulates,TGFBR1
DAXX,up-regulates,TGFBR2
CTNNB1,down-regulates-activity,PPARG
WNT5B,up-regulates,PPARG
UIMC1,up-regulates,BRCA1
CTF1,up-regulates,IL6ST
EGFR,up-regulates-activity,STAT3
RNF41,down-regulates-quantity-by-destabilization,USP8
MTOR,up-regulates,STAT3
IL22RA1,up-regulates,STAT3
CSNK2A1,down-regulates-activity,CCNF
PCM1,up-regulates,CETN2
CDK5,unknown,PPP1R2
PIAS1,down-regulates,STAT1
KIT,up-regulates-activity,STAT1
JAK2,up-regulates-activity,STAT5A
FANCC,up-regulates,STAT1
ERBB3,up-regulates,PIK3CA
TSC2,down-regulates-activity,MTOR
RNF111,down-regulates,SMAD7
PIK3CA,up-regulates,MTOR
IL12A,up-regulates,IL12RB1
BIRC2,down-regulates,CASP2
IL1B,down-regulates-quantity-by-repression,GDF5
MEN1,up-regulates-quantity-by-expression,CDKN2C
RHOH,up-regulates-activity,ZAP70
E2F5,down-regulates-quantity-by-repression,CBX5
YBX1,down-regulates-quantity-by-repression,MMP13
TNFRSF17,up-regulates,MAPK9
HIPK2,up-regulates,CDKN1B
DYRK1B,up-regulates,CDKN1B
SNW1,up-regulates,NOTCH1
STXBP4,down-regulates-activity,YAP1
CAMK2A,up-regulates,GRIA4
PRKCA,unknown,GRIA4
TCF4,up-regulates-quantity-by-expression,SOX9
TGFB1,up-regulates-activity,PIK3CG
SMAD6,down-regulates,NR2C2
CX3CL1,up-regulates,CX3CR1
USP9X,down-regulates-activity,EPS15
SP2,down-regulates-quantity-by-repression,PCYT1A
PCSK7,down-regulates,CEBPA
FLT3,down-regulates-quantity-by-repression,CEBPA
APH1B,up-regulates,PSEN1
GSK3B,up-regulates-activity,TSC2
CASP7,up-regulates-activity,PSEN2
CAPN1,up-regulates-activity,GSK3A
CAPN2,up-regulates-activity,GSK3B
PLK1,down-regulates-activity,MRE11
RAD50,up-regulates,MRE11
GRPR,up-regulates,GNAQ
TRHR,up-regulates-activity,GNAQ
FZD3,up-regulates,GNAQ
RNF10,up-regulates-activity,MEOX2
PRKG1,unknown,VASP
TNFRSF10C,down-regulates,TNFSF10
SMARCB1,up-regulates-activity,SMARCA2
PALB2,up-regulates,BRCA2
IRAK4,up-regulates-activity,IRAK1
CCL11,up-regulates,CCR3
EGFR,up-regulates,STAT5B
MAPK3,up-regulates,RPS6KA3
PTPRC,down-regulates-activity,JAK3
CSNK2A1,up-regulates,CAPZA1
RAE1,up-regulates-activity,NUP98
MAP3K8,up-regulates,PLK1
ROCK1,up-regulates-activity,LIMK2
TNFRSF17,up-regulates,MAPK10
TNKS2,down-regulates-activity,TERF1
EFNA1,up-regulates,EPHA4
EFNA3,up-regulates,EPHA4
EAF1,up-regulates,ELL
XIAP,down-regulates-quantity-by-destabilization,CASP7
AKT2,down-regulates,CASP9
MTCH2,up-regulates,BID
FOXO1,up-regulates-quantity-by-expression,CDKN2D
MAPK3,up-regulates,MAZ
RELA,up-regulates,HDAC4
ERG,up-regulates-quantity-by-expression,WNT3A
SFRP1,down-regulates,WNT4
FGFR3,unknown,PTEN
TLR4,up-regulates,TIRAP
SALL4,down-regulates-quantity-by-repression,PTEN
OPHN1,up-regulates-activity,CDC42
NTN1,up-regulates-quantity,ACTB
BNIP2,up-regulates-activity,CDC42
ARHGEF25,up-regulates,CDC42
RNF8,up-regulates,UBE2N
RAP1GDS1,up-regulates,RAP1B
LYST,down-regulates-activity,RAB5B
GNA13,up-regulates,RHOA
MAPK10,up-regulates-activity,HNRNPK
PPP2R1A,up-regulates,PPP2CB
MIPOL1,up-regulates-activity,RHOB
GNG2,up-regulates-activity,GNB1
HNRNPA1,up-regulates-quantity-by-expression,TRA2B
SRGAP3,down-regulates,RAC1
FLT3,up-regulates-activity,GRB2
FLT3,up-regulates-activity,RAC1
TIAM1,up-regulates,RAC1
SRC,down-regulates,AP2B1
S1PR2,up-regulates,GNAI1
F2R,up-regulates,GNAI1
PTGER3,up-regulates,GNAI1
LPAR1,up-regulates,GNAI1
SMO,up-regulates,GNAI1
S1PR3,up-regulates,GNAI1
GPSM3,down-regulates-activity,GNAI1
PTPN6,down-regulates,ACTG1
NUMA1,up-regulates,TUBA4A
RPS6KA3,up-regulates,H3C1
NUMA1,up-regulates,TUBB4B
KDM5D,up-regulates-activity,H3C1
JMJD1C,down-regulates-activity,H3C1
PRKACA,unknown,ASIC1
PTPN6,down-regulates,SH3BP2
KIF5A,up-regulates-activity,DLG4
MIB1,up-regulates-activity,JAG1
IL4,up-regulates,IL13RA1
BMP7,down-regulates,DLK1
ZFYVE9,up-regulates-activity,SMAD3
MAPK1,down-regulates,SMAD3
BCAR1,down-regulates,SMAD3
SMAD3,up-regulates-activity,SMAD3
MTMR4,down-regulates,SMAD3
RPS6KA1,up-regulates,H3-3A
KDM1A,up-regulates-activity,H3-3A
XAF1,down-regulates,XIAP
DIABLO,down-regulates,XIAP
STK4,up-regulates,FOXO4
MYC,up-regulates-quantity-by-expression,CDK6
NOTCH1,up-regulates-quantity-by-expression,NFKB2
PJA1,down-regulates,SPTBN1
CDKN2A,down-regulates-activity,MDM2
KAT5,down-regulates,SRSF2
FLT3,up-regulates-activity,RUNX1
MECOM,down-regulates-activity,RUNX1
NFKB2,up-regulates-activity,RELB
EP300,up-regulates,FLI1
CSNK2A1,up-regulates-activity,TSPY1
MAPK3,down-regulates,POU5F1
POMC,up-regulates-activity,MC1R
MAPK3,unknown,SPIB
KIFC1,up-regulates-activity,CENPE
TNFRSF13C,down-regulates-quantity-by-destabilization,TRAF3
CDK2,down-regulates,ID3
MAP3K21,up-regulates-activity,MAP2K1
AGTR1,up-regulates-quantity-by-expression,PAX2
LPAR1,up-regulates,GNA12
NR3C1,up-regulates,CAV1
PRKACA,up-regulates,RELA
CSNK2A1,up-regulates-activity,RELA
STAT3,up-regulates-quantity-by-expression,KRT17
GSK3B,down-regulates-activity,NOTCH2
CDK18,down-regulates-activity,PTK2
PRKCD,up-regulates,PRKCD
N,down-regulates-activity,EEF1A2
MYLK,down-regulates,CALD1
PRKCA,unknown,PTPN11
NOTCH1,up-regulates,RBPJ
AKT1,up-regulates-activity,MEF2C
CEBPA,down-regulates,SOX4
CDK1,unknown,KHDRBS1
CD79A,down-regulates-quantity-by-repression,BCL2L1
PRKCH,up-regulates-quantity-by-stabilization,MCL1
MAPK3,up-regulates,MCL1
SERPINA1,up-regulates,LRP1
PLK1,up-regulates,FOXM1
GRB2,up-regulates,SOS2
ITK,up-regulates-activity,ITK
INS,down-regulates-activity,FOXO1
PTPN6,down-regulates,KCNH2
TFAP4,up-regulates-activity,NFIA
PIAS4,up-regulates,TP53BP1
GOPC,up-regulates,BECN1
ATM,up-regulates,TP53BP1
MAPK8,up-regulates,STK4
CD40,up-regulates-activity,TRAF3
MAP4K1,up-regulates,LCP2
TNFRSF10B,up-regulates,FADD
TNFRSF10A,up-regulates,FADD
RASSF6,down-regulates,STK3
DLG4,up-regulates-activity,GRIN2B
MAP4K3,up-regulates,MAP3K1
SMAD7,down-regulates,MAP3K1
MAP4K1,up-regulates,MAP3K1
SMARCAD1,up-regulates-activity,TRIM28
WNT5A,up-regulates,FZD5
PPP3CA,up-regulates,NFATC2
IL18,up-regulates,IL18R1
MUTYH,up-regulates,ATR
CSNK2A1,down-regulates,EIF4EBP1
GSK3A,unknown,PKD2
MAPK1,up-regulates,STIM1
CAMK2D,up-regulates,CAMK2D
NOTCH1,up-regulates,SNW1
CASP3,down-regulates-activity,PTCH1
DYRK1A,up-regulates,DYRK1A
PRKCA,up-regulates,THOC5
BMP4,up-regulates,BMPR2
TGFB1,down-regulates-quantity-by-repression,RUNX2
BZW2,up-regulates-activity,EIF3A
LRRK2,up-regulates,ARHGEF7
NDEL1,up-regulates-activity,DYNC1H1
RHOA,up-regulates,FHL2
CTTNBP2NL,up-regulates-activity,CTTN
AGTR1,up-regulates,GNA13
ZNRF3,down-regulates,FZD2
LPAR1,up-regulates,GNA13
PRKCA,up-regulates,PDE3A
S1PR3,up-regulates,GNA13
RORA,up-regulates-quantity-by-expression,ITPR1
PRKDC,up-regulates,IRF3
ATM,up-regulates-activity,SMC1A
RIPK1,up-regulates-activity,CASP8
CDK4,down-regulates,MEF2D
CFLAR,down-regulates-activity,CASP8
RPS6KA3,up-regulates,NFATC4
YWHAQ,down-regulates,PRKD1
NRG4,up-regulates,ERBB4
MAPK3,up-regulates,RPS6KA2
MAPK1,up-regulates-activity,RPS6KA1
EXTL1,down-regulates,SHH
TNFRSF21,up-regulates,TRADD
EGFR,up-regulates-quantity,TRIP13
INS,up-regulates,TRIP10
MAPK14,up-regulates,ELAVL1
MAPK8,up-regulates,TWIST1
SRC,up-regulates,MYLK
HGS,up-regulates,SMAD2
MAPK1,up-regulates,SMAD2
SMAD6,down-regulates,SMAD1
SMAD7,down-regulates,SMAD1
EP300,up-regulates,SMAD1
PRKCZ,up-regulates-activity,STK11
SMURF2,down-regulates-quantity-by-destabilization,SMAD1
AR,up-regulates-quantity-by-expression,SCN9A
TNFRSF17,up-regulates,MAPK14
MAP3K4,up-regulates-activity,MAPK14
CDK5,down-regulates-activity,DPYSL2
PRKACA,up-regulates-activity,AANAT
BCL2L11,up-regulates,BAK1
IL3,up-regulates,NFIL3
UPF3B,up-regulates-activity,UPF1
RWDD3,up-regulates,HIF1A
CSNK2A1,unknown,HIF1A
ATP6AP1,down-regulates-quantity-by-destabilization,HIF1A
KDM5D,up-regulates-activity,H3-4
AMH,up-regulates,AMHR2
CDX2,up-regulates-quantity-by-expression,MEP1A
PLK1,up-regulates,KIZ
IRX1,up-regulates-quantity-by-expression,RALGPS1
TNFSF15,up-regulates,TNFRSF25
ATM,up-regulates,RNF20
RAD50,up-regulates-activity,RINT1
IL19,up-regulates,IL20RB
TTL,down-regulates,TUBA1A
SBDS,up-regulates,EFL1
HOOK2,up-regulates,CNTRL
MTOR,down-regulates,ULK2
PRKCZ,unknown,WWC1
MAPK3,up-regulates,ABI1
H2AC11,up-regulates,RNF168
PRKAA1,down-regulates-activity,RPTOR
MYC,down-regulates-quantity-by-repression,SFRP1
EIF2AK4,down-regulates-activity,EIF2S1
TRIP12,down-regulates-quantity-by-destabilization,CDKN2A
SREBF1,up-regulates-quantity-by-expression,PCSK9
CHEK1,up-regulates,NEK11
SMARCA2,up-regulates,SMARCC2
PRKCA,up-regulates,TRPM4
NEK9,up-regulates-activity,NEK7
SYK,up-regulates,BLNK
PRKD1,down-regulates,SSH1
BAIAP2,up-regulates,WASF1
ERBB4,up-regulates,SHC3
TP53,up-regulates-quantity-by-expression,NDRG1
ABL1,up-regulates-quantity-by-stabilization,HDAC2
SIRT2,down-regulates,KAT2B
PRKACA,down-regulates,FRAT1
ATR,up-regulates,CDS1
FOXO3,down-regulates-quantity,STK11
SMARCA2,up-regulates,SMARCC1
LRRK2,up-regulates,DVL3
CDK1,up-regulates,KAT5
MBTPS2,up-regulates,CREB3L1
ADIPOQ,up-regulates,ADIPOR1
MTOR,down-regulates-activity,AKT1S1
FOXL2,up-regulates-quantity-by-expression,SIRT1
SPOP,down-regulates-quantity-by-destabilization,EGLN2
MAPK1,up-regulates,BMF
MINK1,up-regulates-activity,PRICKLE1
AKT1,up-regulates,TP53RK
BIRC3,down-regulates,MAP3K14
GATA6,up-regulates-quantity-by-expression,CDX2
TRAF2,up-regulates-activity,MAP3K14
TLK1,unknown,RAD9A
CDON,unknown,MAP3K5
AR,up-regulates-quantity-by-expression,NKX3-1
ACVR1,up-regulates,SMAD5
RALY,up-regulates-quantity,PRMT1
LRRK2,down-regulates,SH3GL2
MAPK3,up-regulates,MKNK1
RACK1,down-regulates-activity,TRPM6
USP1,down-regulates-activity,FANCD2
PRKACA,down-regulates,HDAC8
NPFF,up-regulates,NPFFR1
IL22RA2,up-regulates,IL22
AURKB,up-regulates-activity,RACGAP1
GSK3B,down-regulates,RBM38
STK3,up-regulates,MOB1A
HSP90AA1,up-regulates-quantity-by-stabilization,NOD2
MAPK3,up-regulates,MKNK2
PRKAA1,down-regulates,MLXIPL
NLK,down-regulates,TCF7L2
TRIM47,down-regulates-quantity,CYLD
GSK3B,down-regulates,GPHN
GSK3B,down-regulates,EIF2B3
UNC5A,up-regulates-activity,PICK1
F2R,down-regulates,LATS2
FLT3,up-regulates-quantity-by-expression,CISH
MYD88,up-regulates-activity,IRAK4
NUMA1,up-regulates,TUBA8
HBB,down-regulates-activity,AHSP
EIF2AK3,up-regulates,EIF2AK3
MALT1,up-regulates,TAB2
INSR,up-regulates,DOK5
MAP3K7,up-regulates,NLK
FOXO1,down-regulates,PPARGC1A
PRKCB,unknown,RPS6KB2
SIRT1,up-regulates-quantity-by-expression,PPARGC1A
CARD11,up-regulates,MALT1
PRKCG,unknown,RPS6KB2
TCF4,up-regulates-quantity-by-expression,CNTNAP2
TRAF3,up-regulates-activity,TBK1
RAPH1,up-regulates-activity,EVL
TLE2,down-regulates,LEF1
FGF14,down-regulates-activity,SCN11A
ADIPOR2,up-regulates,APPL1
RABEP1,up-regulates,RABGEF1
TOX2,up-regulates-quantity-by-expression,TBX21
CASP3,up-regulates,ACIN1
MAPK3,down-regulates-activity,NUP50
FBXO5,down-regulates,FZR1
WNT10B,up-regulates-activity,FZD1
ABL1,up-regulates-activity,WASF3
PRKCD,up-regulates,PA2G4
ATM,unknown,SMC3
AGT,up-regulates-activity,TRPC6
PRKD3,unknown,GIT1
STAT5A,up-regulates-quantity,DNMT3A
NDN,up-regulates-activity,EID1
ATM,down-regulates-activity,IKBKG
PRKACA,up-regulates,NCOA3
MDK,up-regulates,NOTCH2
CDK2,up-regulates,CCDC6
MYC,down-regulates-quantity-by-repression,HLA-A
PDGFRB,up-regulates,CRK
TYK2,up-regulates,STAT3
USP7,up-regulates,TP53
RSPO3,up-regulates,SDC4
SIK2,unknown,IRS1
NANOG,up-regulates-quantity-by-expression,NANOG
FBXO5,down-regulates,ANAPC7
GSK3B,down-regulates,NACA
ILK,up-regulates,NACA
TTBK2,down-regulates-activity,KIF2A
PDPK1,up-regulates-activity,SGK1
PDPK1,up-regulates,SGK1
NR3C1,up-regulates-quantity,SGK1
MTOR,up-regulates,SGK1
MECP2,down-regulates-quantity-by-repression,SGK1
MAPK7,up-regulates,SGK1
PDPK2P,up-regulates,SGK1
NEK6,up-regulates-activity,SGK1
DNM2,up-regulates,MYO1C
PRKCA,unknown,SNAP23
PRKACA,unknown,FXYD1
PRKACA,up-regulates-activity,FXYD1
CSNK2A1,unknown,AIP
FCN3,up-regulates-activity,MASP2
MBL2,up-regulates-activity,MASP2
FCN2,up-regulates-activity,MASP2
TJP1,up-regulates-activity,ARVCF
TJP2,down-regulates-activity,ARVCF
TLR4,up-regulates,TLR4
TLR4,up-regulates-activity,TLR4
S100A8,down-regulates-activity,TLR4
S100A9,up-regulates-activity,TLR4
HMGB1,up-regulates-activity,TLR4
FCGR2B,down-regulates-activity,TLR4
ABL1,up-regulates,APBB1
MAPK3,unknown,APBB1
MAPK1,unknown,APBB1
RIPK1,up-regulates,TNFRSF10A
SMAD7,down-regulates,BMPR1B
BMPR1A,up-regulates,BMPR1B
GDF5,up-regulates-activity,BMPR1B
NOG,down-regulates-activity,BMPR1B
BMPR2,up-regulates-activity,BMPR1B
BMPR2,up-regulates,BMPR1B
LEPR,down-regulates-quantity,AGRP
FOXO1,up-regulates-quantity-by-expression,AGRP
F2,up-regulates,F2RL2
KDM5B,up-regulates-activity,CBX4
CDK9,up-regulates,SUPT5H
CASP3,up-regulates-activity,DFFA
BCL2L1,down-regulates,HIP1
POU5F1,up-regulates-quantity-by-expression,LEFTY2
TNFSF11,up-regulates,TNFRSF11B
CREB5,down-regulates-quantity-by-repression,TNFRSF11B
CDK11B,down-regulates,EIF3F
CDK11B,unknown,EIF3F
CHEK1,up-regulates,CDC7
CDK1,up-regulates,CDC7
GATA2,up-regulates-activity,ETV2
NR1D1,down-regulates-quantity-by-repression,ARNTL
RORA,up-regulates-quantity-by-expression,ARNTL
PPARG,up-regulates-quantity-by-expression,ARNTL
GSK3B,down-regulates,ARNTL
RORC,up-regulates-quantity-by-expression,ARNTL
PPARA,up-regulates-quantity-by-expression,ARNTL
NR1D2,down-regulates-quantity-by-repression,ARNTL
RAI1,up-regulates-quantity-by-expression,ARNTL
RORB,up-regulates-quantity-by-expression,ARNTL
PPARGC1A,up-regulates-quantity-by-expression,ARNTL
PIK3CD,down-regulates,PIK3CD
HRAS,up-regulates,PIK3CD
KRAS,up-regulates,PIK3CD
ITGB4,up-regulates,PIK3CD
PIK3R1,up-regulates-activity,PIK3CD
ERBB4,up-regulates,PIK3CD
CDK1,up-regulates-activity,DCTN6
WIPF1,up-regulates-activity,WASL
ABL1,unknown,WASL
ABL1,up-regulates-activity,WASL
PTPN2,down-regulates,WASL
NEB,up-regulates,WASL
CDC42,up-regulates-activity,WASL
EEF2K,down-regulates,EEF2K
MAPK13,down-regulates-activity,EEF2K
MAPK13,down-regulates,EEF2K
CDK1,down-regulates,EEF2K
PRKACA,up-regulates-activity,EEF2K
RPS6KB1,down-regulates-activity,EEF2K
MAPKAPK2,unknown,EEF2K
MAPK12,unknown,EEF2K
PRKAA2,down-regulates-activity,EEF2K
PRKAA2,up-regulates-activity,EEF2K
PRKAA1,down-regulates-activity,EEF2K
PRKAA1,up-regulates-activity,EEF2K
PRKAA1,up-regulates,EEF2K
RPS6KA1,down-regulates-activity,EEF2K
MAPK14,down-regulates-activity,EEF2K
MAPKAPK3,unknown,EEF2K
MAPKAPK5,unknown,EEF2K
FBXW11,down-regulates,EEF2K
SUFU,up-regulates,SAP18
PPP3CB,up-regulates-activity,DNM1L
PPP3CC,up-regulates-activity,DNM1L
PRKCD,up-regulates,DNM1L
PPP3CA,up-regulates-activity,DNM1L
CAMK1,up-regulates-activity,DNM1L
CDK1,down-regulates-activity,PIK3C2A
IGF1R,up-regulates,PIK3C2A
PLK4,up-regulates,PLK4
LAT,up-regulates-activity,PIK3R2
ESR1,up-regulates,PIK3R2
CBL,down-regulates,PIK3R2
EPHA2,up-regulates,PIK3R2
TGFBR1,up-regulates,PIK3R2
TGFBR2,up-regulates,PIK3R2
TRADD,up-regulates,TRAF5
TNFRSF14,up-regulates-activity,TRAF5
FUS,down-regulates-quantity-by-repression,AGRN
SPI1,up-regulates-quantity-by-expression,MEIS1
HOXD9,up-regulates-activity,MEIS1
HOXD10,up-regulates-activity,MEIS1
HOXA9,up-regulates-activity,MEIS1
HOXD11,up-regulates-activity,MEIS1
HOXD12,up-regulates-activity,MEIS1
HOXD13,up-regulates-activity,MEIS1
DOT1L,up-regulates-quantity-by-expression,MEIS1
DNMT3A,down-regulates-quantity-by-repression,MEIS1
NR0B2,down-regulates,NR5A2
GDNF,up-regulates-quantity-by-expression,BIN1
ERG,up-regulates-quantity-by-expression,CLDN5
PTPN13,down-regulates-activity,STK25
MECP2,down-regulates-quantity-by-repression,DLL1
MIB1,up-regulates-activity,DLL1
LFNG,up-regulates,DLL1
ANK2,up-regulates-quantity,CACNA1A
E,up-regulates-activity,SDCBP
CDK1,up-regulates,PITPNM1
MAPK1,up-regulates,PITPNM1
CDK1,down-regulates,DDX3X
FUS,down-regulates-activity,DDX3X
WT1,up-regulates-quantity-by-expression,PODXL
PEX14,up-regulates-activity,PEX7
ANK1,down-regulates-activity,SLN
CAMK2A,down-regulates-activity,SLN
NFIB,down-regulates-activity,NFIB
FOXA1,up-regulates,NFIB
SOSTDC1,down-regulates-activity,WNT10B
EGFR,up-regulates,PIK3C2B
TRIM27,down-regulates,PIK3C2B
SOSTDC1,down-regulates-activity,WNT7A
AR,up-regulates-quantity-by-expression,UBE2C
NCK1,up-regulates,WASL
PRKAA2,down-regulates-activity,ACACB
MID1IP1,up-regulates-activity,ACACB
PRKAA1,down-regulates-quantity-by-repression,SCD
DLG4,up-regulates-activity,DLGAP1
AKT1,unknown,SH2B2
AKT1,up-regulates-activity,SH2B2
PTEN,up-regulates-quantity-by-expression,SH2B2
EPHA2,down-regulates-activity,CLDN4
BHLHE40,down-regulates-quantity-by-repression,BHLHE40
NR1H3,up-regulates-quantity-by-expression,BHLHE40
BHLHE41,down-regulates-quantity-by-repression,BHLHE40
IRF1,up-regulates-quantity-by-expression,SOCS2
FLT3,up-regulates-quantity-by-expression,SOCS2
STAT5A,up-regulates-quantity-by-expression,SOCS2
IRF3,up-regulates-quantity-by-expression,SOCS2
IKBKE,unknown,CDK2AP1
STOML2,up-regulates-activity,SDHD
LMX1A,up-regulates-quantity-by-expression,CUX2
FLT3,up-regulates-quantity-by-expression,SOCS3
STAT3,up-regulates-quantity-by-expression,SOCS3
STAT1,up-regulates-quantity-by-expression,SOCS3
STAT5A,up-regulates-quantity-by-expression,SOCS3
MFGE8,up-regulates-quantity-by-expression,SOCS3
PRKACA,down-regulates,HSPB6
FYN,down-regulates,ARHGAP33
KIF14,up-regulates-activity,CIT
MAPK1,unknown,CDC42EP2
FZD6,up-regulates-activity,DVL1
FZD7,up-regulates,DVL1
LRP5,up-regulates-activity,DVL1
LRP6,up-regulates-activity,DVL1
RYK,up-regulates,DVL1
WNT5A,up-regulates-activity,DVL1
YAP1,down-regulates,DVL1
MFF,up-regulates-activity,DNM1L
CSNK1E,up-regulates-activity,DVL1
WNT3A,up-regulates-activity,DVL1
FZD5,up-regulates-activity,DVL1
FZD2,up-regulates-activity,DVL1
SMAD1,up-regulates,DVL1
WWTR1,down-regulates,DVL1
FZD3,up-regulates-activity,DVL1
ANAPC2,down-regulates,DVL1
FZD4,up-regulates-activity,DVL1
FZD1,up-regulates-activity,DVL1
DVL2,up-regulates-activity,DVL2
SDC4,up-regulates,DVL2
RYK,up-regulates,DVL2
CSNK1D,up-regulates,DVL2
CSNK1E,up-regulates,DVL2
CSNK1E,up-regulates-activity,DVL2
PLK1,up-regulates,DVL2
BAMBI,up-regulates,DVL2
FZD5,up-regulates-activity,DVL2
FZD2,up-regulates-activity,DVL2
LRP1B,down-regulates-activity,DVL2
FZD4,up-regulates-activity,DVL2
FZD1,up-regulates-activity,DVL2
ANKRD6,up-regulates,DVL2
FOXJ1,up-regulates-quantity-by-expression,DNALI1
PARP1,up-regulates-quantity,CHD2
PRKACA,up-regulates-activity,KCNK3
RPS6KA3,up-regulates-activity,KCNK3
ROCK1,down-regulates,KCNK3
ROCK1,up-regulates-activity,KCNK3
INSR,up-regulates-activity,IRS4
KLC1,up-regulates-activity,TOR1A
SP1,up-regulates-quantity-by-expression,ADAM10
USF1,up-regulates-quantity-by-expression,ADAM10
ELAVL4,up-regulates-quantity,ADAM10
ELAVL2,up-regulates-quantity,ADAM10
ELAVL3,up-regulates-quantity,ADAM10
ELAVL1,up-regulates-quantity,ADAM10
TSPAN33,up-regulates-activity,ADAM10
EGR1,up-regulates-quantity-by-expression,PTGES
PAX7,up-regulates,KMT2D
CAMK2A,up-regulates-activity,ITGB1BP1
HSP90AB1,down-regulates,APAF1
HSPA1A,down-regulates,APAF1
CYCS,up-regulates-activity,APAF1
BCL2L1,down-regulates-activity,APAF1
APIP,down-regulates,APAF1
MAP3K13,up-regulates,MAP2K7
FLNA,up-regulates-activity,MAP2K7
MAP3K1,up-regulates,MAP2K7
MAPK8IP2,up-regulates,MAP2K7
SH3RF1,up-regulates,MAP2K7
MAP3K5,up-regulates,MAP2K7
MAP3K20,up-regulates-activity,MAP2K7
TAOK2,up-regulates,MAP2K7
MAPK8IP3,up-regulates,MAP2K7
CSNK2A1,up-regulates,PDCD5
JAK2,down-regulates,PRMT5
GRK6,down-regulates-activity,SLC9A3R1
MEN1,down-regulates,TERT
DKC1,up-regulates-activity,TERT
SRC,down-regulates,TERT
AKT1,up-regulates,TERT
CHEK1,up-regulates,E2F3
CTCF,down-regulates-quantity-by-repression,TERT
SMARCA4,up-regulates,TERT
ACD,up-regulates,TERT
SIN3A,down-regulates-quantity-by-repression,TERT
NOP10,up-regulates-activity,TERT
POT1,up-regulates,TERT
NHP2,up-regulates-activity,TERT
GAR1,up-regulates-activity,TERT
CHEK1,up-regulates-activity,CHEK1
NR1H2,up-regulates-quantity-by-expression,BHLHE40
PPM1D,down-regulates-activity,CHEK1
PPM1D,down-regulates,CHEK1
CDK1,up-regulates,CHEK1
CDK2,up-regulates,CHEK1
AKT1,down-regulates,CHEK1
GSK3B,down-regulates-activity,CHEK1
PPP2CB,down-regulates-activity,CHEK1
PPP2CA,down-regulates-activity,CHEK1
SDC4,up-regulates,DVL1
ATR,up-regulates,CHEK1
CLSPN,up-regulates,CHEK1
MUTYH,up-regulates,CHEK1
TIMELESS,up-regulates-activity,CHEK1
TP53,up-regulates-quantity-by-expression,TNFRSF10B
TNFSF10,up-regulates,TNFRSF10B
