"InteractorA"	"Relation"	"InteractorB"
"ENPP2"	"inhibitor"	"EXAMPLE 2"
"PDE5A"	"inhibitor"	"SCH51866"
"SIRT1"	"inhibitor"	"SELISISTAT"
"CHRNA3"	"agonist"	"TC-6499"
"HTR2C"	"antagonist"	"TRAZODONE HYDROCHLORIDE"
"EDNRA"	"antagonist"	"BOSENTAN"
"OPRL1"	"agonist"	"NOCICEPTIN/ORPHANIN FQ"
"HTR3A"	"antagonist"	"VORTIOXETINE HYDROBROMIDE"
"ACHE"	"inhibitor"	"NEOSTIGMINE"
"FYN"	"inhibitor"	"COMPOUND 25"
"GNRHR"	"agonist"	"ALARELIN"
"HTR5A"	"agonist"	"SUMATRIPTAN"
"NR3C2"	"agonist"	"DEOXYCORTICOSTERONE"
"HDAC9"	"inhibitor"	"PCI-24781"
"CHRM5"	"antagonist"	"MUSCARINIC TOXIN 7"
"PTGER4"	"antagonist"	"MK-2894"
"NOX1"	"inhibitor"	"GKT136901"
"SLC6A9"	"inhibitor"	"LY2365109"
"SPR"	"antagonist"	"APREPITANT"
"CHRM2"	"antagonist"	"HEXOCYCLIUM"
"DPP8"	"inhibitor"	"COMPOUND 18"
"CHRNA1"	"antagonist"	"CISATRACURIUM BESYLATE"
"PTH2R"	"antagonist"	"PTHRP-(7-34) (HUMAN, RAT, MOUSE)"
"FLT3"	"inhibitor"	"XL-999"
"CASR"	"agonist"	"ETELCALCETIDE"
"KCNH4"	"blocker"	"GUANIDINE HYDROCHLORIDE"
"RIPK1"	"inhibitor"	"RIPK3 INHIBITOR 42"
"CDK6"	"inhibitor"	"AT-7519"
"HTR2A"	"antagonist"	"BREXPIPRAZOLE"
"PIK3CD"	"inhibitor"	"APITOLISIB"
"GJA8"	"inhibitor"	"FLUFENAMIC ACID"
"CDK4"	"inhibitor"	"FASCAPLYSIN"
"FAAH"	"inhibitor"	"ACETAMINOPHEN"
"CASR"	"positive modulator"	"CINACALCET HYDROCHLORIDE"
"SSTR4"	"agonist"	"H-"
"CALCB"	"inhibitor"	"EPTINEZUMAB"
"HRH3"	"agonist"	"GSK-189254"
"FLT1"	"inhibitor"	"AXITINIB"
"PDE6B"	"inhibitor"	"DIPYRIDAMOLE"
"PIK3C3"	"inhibitor"	"PWT33597"
"FLT1"	"inhibitor"	"L-21649"
"TYK2"	"inhibitor"	"UPADACITINIB"
"ADRA2C"	"agonist"	"XYLAZINE"
"PTGDR2"	"antagonist"	"OC000459"
"CACNG1"	"modulator"	"ATAGABALIN"
"SCN5A"	"blocker"	"PROPAFENONE HYDROCHLORIDE"
"TRPM3"	"activator"	"PREGNENOLONE SULPHATE"
"TRPC4"	"blocker"	"M084"
"BMP10"	"inhibitor"	"Delantercept"
"MAPK14"	"inhibitor"	"AMG-548"
"MAP2K1"	"allosteric modulator"	"BINIMETINIB"
"SLC12A1"	"inhibitor"	"TORSEMIDE"
"HRH1"	"agonist"	"HISTAMINE"
"HRH1"	"antagonist"	"TRIMEPRAZINE TARTRATE"
"FKBP1A"	"inhibitor"	"Olocrolimus"
"ESR2"	"antagonist"	"BAZEDOXIFENE"
"DRD2"	"agonist"	"MLS1547"
"NDUFA2"	"inhibitor"	"NV-128"
"GRM8"	"antagonist"	"LY341495"
"HRH2"	"agonist"	"UR-PG146"
"CALCR"	"agonist"	"CALCITONIN HUMAN"
"ADORA3"	"antagonist"	"ISTRADEFYLLINE"
"ACACB"	"inhibitor"	"TOFA"
"HCRTR2"	"antagonist"	"SUVOREXANT"
"PIK3R5"	"inhibitor"	"SOPHORETIN"
"GPR17"	"agonist"	"ASN04885796"
"ERBB2"	"antibody"	"PERTUZUMAB"
"P2RY1"	"antagonist"	"2-CHLOROADENOSINE-5-TRIPHOSPHATE"
"PTPN1"	"inhibitor"	"COMPOUND 7B"
"CHEK1"	"inhibitor"	"CHIR-124"
"JAK2"	"inhibitor"	"TG-02"
"TACR1"	"agonist"	"SEPTIDE"
"CYP3A4"	"inhibitor"	"COMPOUND 1A"
"FGFR3"	"inhibitor"	"ENMD-981693"
"HCK"	"inhibitor"	"XL-228"
"TRPV3"	"blocker"	"FORSYTHOSIDE B"
"HTR6"	"antagonist"	"AMOXAPINE"
"GHSR"	"antagonist"	"ABBOTT 14C"
"MTNR1B"	"antagonist"	"LUZINDOLE"
"GABRB2"	"positive modulator"	"PENTOBARBITAL SODIUM"
"JAK1"	"inhibitor"	"JAK3 INHIBITOR 34"
"ESR2"	"agonist"	"ESTRONE"
"CACNB3"	"modulator"	"ATAGABALIN"
"CNR2"	"agonist"	"TARANABANT"
"HTR2C"	"antagonist"	"SPIPERONE"
"HDAC4"	"inhibitor"	"ROMIDEPSIN"
"HTR2A"	"agonist"	"5-CT"
"MMP8"	"inhibitor"	"DOXYCYCLINE HYDRATE"
"HDAC4"	"inhibitor"	"PANOBINOSTAT"
"ACVR1B"	"inhibitor"	"COMPOUND 13R"
"OPRK1"	"partial agonist"	"LEVALLORPHAN TARTRATE"
"HPSE"	"inhibitor"	"MUPARFOSTAT"
"AVPR2"	"antagonist"	"ATOSIBAN"
"FLT4"	"inhibitor"	"FORETINIB"
"SLC18A2"	"inhibitor"	"LISDEXAMFETAMINE DIMESYLATE"
"SSTR1"	"agonist"	"KE 108"
"P2RY6"	"agonist"	"3-PHENACYL-UDP"
"BACE1"	"inhibitor"	"TAK-070"
"GRM2"	"allosteric modulator"	"MNI-137"
"AURKC"	"inhibitor"	"GSK1070916"
"ADRB2"	"agonist"	"LEVALBUTEROL TARTRATE"
"LTK"	"inhibitor"	"COMPOUND 8E"
"SCN8A"	"blocker"	"OXCARBAZEPINE"
"CHRM3"	"antagonist"	"METHSCOPOLAMINE BROMIDE"
"ADRA2C"	"agonist"	"DEXMEDETOMIDINE"
"PSMB8"	"inhibitor"	"CARFILZOMIB"
"MAP3K3"	"inhibitor"	"COMPOUND 5N"
"RXFP1"	"antagonist"	"B-R13/17K H2 RELAXIN"
"OXTR"	"antagonist"	"L-368,228"
"CDK6"	"inhibitor"	"PHA-793887"
"SMO"	"allosteric modulator"	"GSA-10"
"PIK3CD"	"inhibitor"	"PP121"
"MET"	"inhibitor"	"TEPOTINIB"
"GRM1"	"allosteric modulator"	"COMPOUND 11Q"
"NPR1"	"agonist"	"SANP"
"CHRM5"	"allosteric modulator"	"ML380"
"BACE1"	"inhibitor"	"PF-06751979"
"S1PR4"	"agonist"	"VPC03090-P"
"RAF1"	"inhibitor"	"REGORAFENIB"
"NR3C2"	"antagonist"	"PROGESTERONE"
"GPR119"	"agonist"	"DS-8500A"
"KCNJ14"	"blocker"	"BA2+"
"CYP11B1"	"inhibitor"	"MITOTANE"
"PPARD"	"agonist"	"CER-002"
"SYK"	"inhibitor"	"GSK143"
"BDKRB2"	"antagonist"	"NPC-349"
"SCN9A"	"blocker"	"TOCAINIDE HYDROCHLORIDE"
"MAP2K2"	"inhibitor"	"MEK1/2 INHIBITOR"
"RPTOR"	"inhibitor"	"AZD8055"
"PIK3R2"	"inhibitor"	"OMIPALISIB"
"CLCN6"	"blocker"	"DIDS"
"SLC6A4"	"inhibitor"	"VENLAFAXINE"
"FPR2"	"agonist"	"CGEN-855A"
"ADORA2A"	"antagonist"	"DERENOFYLLINE"
"DRD5"	"agonist"	"N-PROPYLNORAPOMORPHINE"
"ADRA2B"	"agonist"	"(-)-ADRENALINE"
"GABRP"	"positive modulator"	"BUTABARBITAL SODIUM"
"CASP3"	"activator"	"PAC1"
"HTR1E"	"agonist"	"ERGOMETRINE"
"HRH3"	"agonist"	"HISTAMINE"
"MCHR1"	"agonist"	"MCH (SALMON)"
"TUBA4A"	"inhibitor"	"INDIBULIN"
"GRIN2A"	"antagonist"	"CONANTOKIN-G"
"NAT1"	"inhibitor"	"PHENDIMETRAZINE TARTRATE"
"AVPR1B"	"antagonist"	""
"CXCR4"	"antagonist"	"LY 2510924"
"GLRA1"	"antagonist"	"HU-308"
"HDAC3"	"inhibitor"	"PANOBINOSTAT"
"HTR2A"	"antagonist"	"TRAZODONE HYDROCHLORIDE"
"FLT1"	"inhibitor"	"PEXMETINIB"
"CATSPER2"	"activator"	"PGE2"
"SCN3A"	"inhibitor"	"AFT-II"
"ADRB2"	"agonist"	"ISOETHARINE HYDROCHLORIDE"
"CD52"	"antibody"	"ALEMTUZUMAB"
"JAK3"	"inhibitor"	"JAK3 INHIBITOR II"
"SCN4A"	"blocker"	"PROPOXYCAINE HYDROCHLORIDE"
"GRM5"	"allosteric modulator"	"CPPHA"
"NTRK1"	"inhibitor"	"GILTERITINIB"
"HTR6"	"agonist"	"WAY-181187"
"PTAFR"	"antagonist"	"BEPAFANT"
"RAF1"	"inhibitor"	"LXH254"
"ASIC2"	"blocker"	"CD2+"
"LPAR4"	"antagonist"	"AM966"
"FLT3"	"inhibitor"	"G749"
"CXCR2"	"agonist"	"[125I]CXCL5 (HUMAN)"
"PIM1"	"inhibitor"	"COMPOUND 20"
"NR2E3"	"inhibitor"	"TRIAPINE"
"KAT5"	"inhibitor"	"MG149"
"MAP2K5"	"inhibitor"	"AZD6244"
"C5AR1"	"agonist"	"C5A DES-ARG"
"GPR35"	"agonist"	"FUROSEMIDE"
"GRIN2C"	"blocker"	"KETAMINE"
"NOTCH4"	"inhibitor"	"RO4929097"
"HDAC2"	"inhibitor"	"BELINOSTAT"
"KIT"	"inhibitor"	"QUIZARTINIB"
"EGFR"	"inhibitor"	"AZD8931"
"CDK2"	"inhibitor"	"BS-181"
"ADORA1"	"antagonist"	"CVT-6883"
"HTR1A"	"antagonist"	"WAY-100135"
"KDR"	"inhibitor"	"ZM-306416"
"CDK9"	"inhibitor"	"SCH727965"
"ERBB3"	"antibody"	"ELGEMTUMAB"
"CCR4"	"agonist"	"[125I]CCL27 (HUMAN)"
"SCN9A"	"blocker"	"ETIDOCAINE HYDROCHLORIDE"
"GABRB1"	"positive modulator"	"ISOFLURANE"
"HRH4"	"antagonist"	"CIPROXIFAN"
"ADORA2B"	"antagonist"	"CAFFEINE"
"ACE"	"inhibitor"	"CAPTOPRIL"
"CAMKK2"	"inhibitor"	"STO609"
"SSTR1"	"agonist"	"L-362,855"
"MAP2K3"	"inhibitor"	"TRAMETINIB"
"XPNPEP2"	"inhibitor"	"TOSEDOSTAT"
"ACE"	"inhibitor"	"FASIDOTRIL"
"JAK2"	"inhibitor"	"JAK INHIBITOR 20A"
"SETD7"	"inhibitor"	"(R)-PFI-2"
"HCN3"	"blocker"	"CILOBRADINE"
"ADORA2B"	"antagonist"	"ROLOFYLLINE"
"PIK3CA"	"inhibitor"	"BKM120"
"HTR2A"	"antagonist"	"SB-773812"
"GUCY2C"	"agonist"	"LINACLOTIDE"
"SSTR1"	"agonist"	"PASIREOTIDE DIASPARTATE"
"NR1H2"	"agonist"	"AZ12260493"
"MAP2K1"	"inhibitor"	"PIMASERTIB"
"GHSR"	"antagonist"	"PF-05190457"
"PRKCB"	"inhibitor"	"PKCBETA INHIBITOR"
"KIT"	"inhibitor"	"OSI-930"
"ADRA1D"	"agonist"	"(-)-ADRENALINE"
"TESK2"	"inhibitor"	"COMPOUND 35"
"MAPK13"	"inhibitor"	"PF-03715455"
"DRD4"	"agonist"	"ROTIGOTINE"
"EP300"	"inhibitor"	"CURCUMIN"
"MAP3K7"	"inhibitor"	"COMPOUND 12"
"TUBB6"	"inhibitor"	"BRENTUXIMAB VEDOTIN"
"SCN9A"	"blocker"	"RALFINAMIDE"
"CATSPER1"	"blocker"	"HC-056456"
"P2RY12"	"antagonist"	"COMPOUND 58L"
"SLC6A15"	"inhibitor"	"LORATADINE"
"AURKB"	"inhibitor"	"TTP-607"
"KDR"	"inhibitor"	"XL820"
"FSHR"	"agonist"	"UROFOLLITROPIN"
"CACNA1C"	"blocker"	"MIBEFRADIL"
"HRH1"	"antagonist"	"TRIFLUOPERAZINE"
"TUBB8"	"inhibitor"	"BRENTUXIMAB VEDOTIN"
"GRIK2"	"antagonist"	"TOPIRAMATE"
"GRIA3"	"agonist"	"(S)-5-FLUOROWILLARDIINE"
"GABRA3"	"allosteric modulator"	"MRK016"
"GABRA1"	"agonist"	"ISOGUVACINE"
"CHRM1"	"antagonist"	"ATROPINE SULFATE"
"PIK3R2"	"inhibitor"	"PKI-587"
"TRPV1"	"activator"	"CAPSAICIN"
"ABL1"	"inhibitor"	"NILOTINIB"
"SCN3A"	"blocker"	"ARTICAINE HYDROCHLORIDE"
"NDUFB8"	"inhibitor"	"ME-344"
"TRPV1"	"activator"	"RESINIFERATOXIN"
"PROKR1"	"agonist"	"PROKINETICIN-2Î’"
"PPARG"	"modulator"	"MK-0533"
"ADORA3"	"antagonist"	"MRE 2029F20"
"MAPK14"	"inhibitor"	"SC-80036"
"KDR"	"inhibitor"	"MGCD265"
"SCN5A"	"blocker"	"CARBAMAZEPINE"
"HTR6"	"agonist"	"BROMOCRIPTINE"
"HTR2B"	"agonist"	"5-HYDROXYTRYPTAMINE"
"GPR183"	"agonist"	"25-HYDROXYCHOLESTEROL"
"SCN10A"	"blocker"	"TETRACAINE"
"TRPA1"	"blocker"	"AM-0902"
"CHRNE"	"antagonist"	"PIPECURONIUM BROMIDE"
"FXYD2"	"inhibitor"	"DIGOXIN"
"KISS1R"	"agonist"	"TAK-448"
"MCHR1"	"antagonist"	"PYRROLIDINE MCHR1 ANTAGONIST 1"
"CA9"	"inhibitor"	"ETHOXZOLAMIDE"
"KCNQ2"	"blocker"	"NERISPIRDINE"
"SLC29A1"	"inhibitor"	"DRAFLAZINE"
"GALR2"	"agonist"	"GAL-R2-DPEG24"
"HDAC9"	"inhibitor"	"CUDC-101"
"C5AR1"	"antagonist"	"RPR121154"
"PIK3CD"	"inhibitor"	"PWT33597"
"ADORA3"	"antagonist"	"DEXNIGULDIPINE"
"IGF1R"	"antibody"	"GANITUMAB"
"NR1D1"	"agonist"	"GSK4112"
"FGFR2"	"inhibitor"	"BGJ398"
"DRD3"	"agonist"	"QUINELORANE"
"KDR"	"inhibitor"	"SORAFENIB"
"MAP2K1"	"inhibitor"	"COBIMETINIB"
"PTGS1"	"inhibitor"	"BALSALAZIDE DISODIUM"
"AURKA"	"inhibitor"	"TTP-607"
"TRPV1"	"antagonist"	"SB-705498"
"SSTR3"	"agonist"	"[125I]TYR7-SST3-ODN-8"
"KCNN4"	"blocker"	"SENICAPOC"
"PIK3R2"	"inhibitor"	"BGT-226"
"AR"	"modulator"	"GSK2881078"
"CHRM3"	"antagonist"	"ANISOTROPINE METHYLBROMIDE"
"AURKA"	"inhibitor"	"MLN-8054"
"BACE2"	"inhibitor"	"EXAMPLE 2"
"ACVR1B"	"inhibitor"	"VACTOSERTIB"
"NTRK2"	"inhibitor"	"REPOTRECTINIB"
"GRIA3"	"antagonist"	"NBQX"
"PDGFRB"	"inhibitor"	"FAMITINIB"
"NR3C2"	"antagonist"	"ONAPRISTONE"
"GRIN2D"	"antagonist"	"ORPHENADRINE CITRATE"
"GUCY1A2"	"activator"	"NITRIC OXIDE"
"TEC"	"inhibitor"	"PRN694"
"AKT1"	"inhibitor"	"UPROSERTIB"
"EDNRA"	"antagonist"	"BQ123"
"AKT1"	"inhibitor"	"IPATASERTIB"
"GABRD"	"positive modulator"	"FLURAZEPAM HYDROCHLORIDE"
"IMPA1"	"inhibitor"	"LITHIUM CITRATE HYDRATE"
"GRIA1"	"positive modulator"	"MIBAMPATOR"
"DRD5"	"agonist"	"ROTIGOTINE"
"CPB2"	"inhibitor"	"COMPOUND 4"
"KAT2B"	"inhibitor"	"ANACARDIC ACID"
"VIPR2"	"agonist"	"RO 25-1553"
"HTR1A"	"agonist"	"RU 24969"
"JAK1"	"inhibitor"	"OCLACITINIB"
"KLK7"	"inhibitor"	"COMPOUND 3"
"CHRM2"	"allosteric modulator"	"STAUROSPORINE"
"FFAR3"	"agonist"	"ISOBUTYRIC ACID"
"HTR1B"	"agonist"	"TRYPTAMINE"
"SSTR5"	"agonist"	"L-362,855"
"GRIA1"	"antagonist"	"Selurampanel"
"HCRTR2"	"antagonist"	"SB-334867"
"F9"	"inhibitor"	"PEGNIVACOGIN"
"HTR1D"	"agonist"	"ALMOTRIPTAN"
"KCNS3"	"blocker"	"GUANIDINE HYDROCHLORIDE"
"CCR8"	"agonist"	"CCL8"
"TRPC5"	"blocker"	"SKF96365"
"NAPEPLD"	"inhibitor"	"HEXACHLOROPHENE"
"EGFR"	"inhibitor"	"XILIERTINIB"
"EGFR"	"inhibitor"	"AG 490"
"SCN2A"	"inhibitor"	"BC-III"
"SCN11A"	"blocker"	"PHENACEMIDE"
"PIK3CD"	"inhibitor"	"IDELALISIB"
"TUBA3D"	"inhibitor"	"VINORELBIN DITARTRATE"
"PSMC5"	"inhibitor"	"IXAZOMIB"
"TUBA3E"	"inhibitor"	"VINFLUNINE"
"SYK"	"inhibitor"	"MIVAVOTINIB"
"KDR"	"inhibitor"	"PAZOPANIB"
"FLT4"	"inhibitor"	"OSI-930"
"EDNRA"	"agonist"	"ENDOTHELIN-1"
"GRIN2A"	"antagonist"	"[3H]L689560"
"TACR1"	"antagonist"	"CASOPITANT"
"OPRD1"	"antagonist"	"QUADAZOCINE"
"NDUFB5"	"inhibitor"	"ME-344"
"MAP2K2"	"inhibitor"	"SELUMETINIB"
"CUL4A"	"inhibitor"	"LENALIDOMIDE"
"NR3C1"	"agonist"	"ZK216348"
"NR1I2"	"agonist"	"CLOTRIMAZOLE"
"GRIA1"	"positive modulator"	"MK-8777"
"TRPM2"	"activator"	"ARACHIDONIC ACID"
"PDGFRA"	"inhibitor"	"COMPOUND 8I"
"CHRM2"	"antagonist"	"DOSULEPIN"
"CDK6"	"inhibitor"	"BSJ-03-123"
"HDAC10"	"inhibitor"	"QUISINOSTAT"
"AURKC"	"inhibitor"	"Cenisertib"
"CNR2"	"agonist"	"[3H]WIN55212-2"
"CHRM2"	"antagonist"	"LITHOCHOLYLCHOLINE"
"NR1H4"	"agonist"	"CILOFEXOR"
"CACNA1D"	"blocker"	"VERAPAMIL"
"PIK3CA"	"inhibitor"	"ZSTK474"
"PRKD1"	"inhibitor"	"GÃ– 6976"
"CNR1"	"agonist"	"CP55940"
"GRPR"	"antagonist"	"[LEU14, Î¨ 13-14)]BOMBESIN"
"RAF1"	"inhibitor"	"ARQ-736"
"MET"	"inhibitor"	"RIPK3 INHIBITOR 18"
"PDGFRB"	"inhibitor"	"CRENOLANIB"
"CA7"	"inhibitor"	"METHAZOLAMIDE"
"ASIC3"	"blocker"	"DICLOFENAC"
"CMKLR1"	"agonist"	"RESOLVIN E1"
"P2RY1"	"agonist"	"2-CL-ADP(Î‘-BH3)"
"TUBA1C"	"inhibitor"	"INDIBULIN"
"IL1R1"	"antagonist"	"ANAKINRA"
"MARK1"	"inhibitor"	"7-HYDROXYSTAUROSPORINE"
"GJA3"	"inhibitor"	"CA2+"
"FGFR3"	"inhibitor"	"ROGARATINIB"
"GRIN2C"	"antagonist"	"UBP141"
"GCGR"	"antagonist"	"HGCGR ANTAGONIST"
"DRD2"	"inverse agonist"	"HALOPERIDOL"
"PTGIR"	"agonist"	"BUTAPROST (FREE ACID FORM)"
"OPRD1"	"agonist"	"CEBRANOPADOL"
"TEK"	"inhibitor"	"CEP-11981"
"EDNRB"	"antagonist"	"AMBRISENTAN"
"FER"	"inhibitor"	"RO3280"
"HDAC6"	"inhibitor"	"SCRIPTAID"
"TRPV1"	"activator"	"PHENYLACETYLRINVANIL"
"CACNA1D"	"activator"	"FPL64176"
"HDAC6"	"inhibitor"	"PANOBINOSTAT"
"BIRC7"	"antagonist"	"GDC-0152"
"MLKL"	"inhibitor"	"MLKL COMPOUND 1"
"ADRB2"	"agonist"	"ARFORMOTEROL TARTRATE"
"HTR2C"	"antagonist"	"OLANZAPINE"
"CNR1"	"antagonist"	"Drinabant"
"SCN10A"	"blocker"	"HEXYLCAINE HYDROCHLORIDE"
"PTGER4"	"agonist"	"CICAPROST"
"SSTR2"	"agonist"	"[111IN,90Y]DOTA-OC"
"SCN5A"	"inhibitor"	"ELECLAZINE"
"ADRB3"	"agonist"	"BRL 37344"
"FSHR"	"antagonist"	"FSH DEGLYCOSYLATED Î‘/Î’"
"MAPK8"	"inhibitor"	"TANZISERTIB"
"ESR1"	"modulator"	"IDOXIFENE"
"PTGDR"	"antagonist"	"AH6809"
"SLC6A12"	"inhibitor"	"(R)-EF-1520"
"HDAC2"	"inhibitor"	"APICIDIN"
"PTGDR2"	"antagonist"	"[3H]RAMATROBAN"
"EGFR"	"inhibitor"	"PP1"
"ADORA1"	"antagonist"	"CAFFEINE"
"BRD4"	"inhibitor"	"MZ1"
"KCNT2"	"blocker"	"TETRAETHYLAMMONIUM"
"KCNC4"	"blocker"	"DALFAMPRIDINE"
"PTGFR"	"agonist"	"SULPROSTONE"
"FLT1"	"inhibitor"	"SORAFENIB"
"PRKDC"	"inhibitor"	"TORIN 2"
"NPR2"	"antagonist"	"[SER11](N-CNP,C-ANP)PBNP2-15"
"CDK1"	"inhibitor"	"AG-24322"
"ADORA2A"	"antagonist"	"MRS1093"
"ADRA2A"	"agonist"	"BRIMONIDINE TARTRATE"
"GRIA3"	"positive modulator"	"MK-8777"
"PIM3"	"inhibitor"	"AZD1208"
"GRIN2B"	"blocker"	"N1-DANSYL-SPERMINE"
"RORA"	"agonist"	"SR1001"
"FLT1"	"inhibitor"	"REGORAFENIB"
"CCR9"	"agonist"	"CCL25"
"SSTR2"	"agonist"	"PASIREOTIDE PAMOATE"
"LCK"	"inhibitor"	"SARACATINIB"
"KIT"	"inhibitor"	"MIDOSTAURIN"
"HTR1E"	"agonist"	"CLOZAPINE"
"FPR2"	"agonist"	"FMET-LEU-PHE"
"PIK3CD"	"inhibitor"	"PI-3065"
"RTN4"	"inhibitor"	"OZANEZUMAB"
"RET"	"inhibitor"	"GILTERITINIB"
"ACE"	"inhibitor"	"FOSINOPRIL SODIUM"
"GABRA1"	"blocker"	"[35S]TBPS"
"RXRA"	"antagonist"	"LG100754"
"PIK3CG"	"inhibitor"	"QUINOSTATIN"
"HDAC1"	"inhibitor"	"CHR-3996"
"GJA3"	"inhibitor"	"FLUFENAMIC ACID"
"KCNA10"	"blocker"	"BA2+"
"SIRT1"	"activator"	"SRT2104"
"SCN5A"	"blocker"	"OXCARBAZEPINE"
"CATSPER1"	"activator"	"PGE1"
"CHRNA3"	"antagonist"	"PENTOLINIUM TARTRATE"
"HTR2A"	"antagonist"	"H05"
"GABRB1"	"positive modulator"	"QUAZEPAM"
"PPARD"	"agonist"	"AVE0847"
"GABRR3"	"agonist"	"MUSCIMOL"
"GALR3"	"agonist"	"M1153"
"GRM5"	"allosteric modulator"	"AZD9272"
"HTR4"	"agonist"	"PF-04995274"
"HTR1A"	"partial agonist"	"ARIPIPRAZOLE"
"MAP4K2"	"inhibitor"	"NG-25"
"NR3C1"	"agonist"	"FLURANDRENOLIDE"
"TRPA1"	"activator"	"OMEGA-CHLOROACETOPHENONE"
"ADORA3"	"agonist"	"[3H]HEMADO"
"PTGER2"	"agonist"	"[3H]PGE2"
"TACR2"	"agonist"	"[Î’ALA8]NEUROKININ A-(4-10)"
"FGR"	"inhibitor"	"TG100-801"
"GPR55"	"agonist"	"2-ARACHIDONOYLGLYCEROLPHOSPHOINOSITOL"
"PIK3R1"	"inhibitor"	"VS-5584"
"ARAF"	"inhibitor"	"LY3009120"
"GJB2"	"inhibitor"	"CA2+"
"CHRM3"	"allosteric modulator"	"VINCAMINE"
"GABRG2"	"positive modulator"	"FLURAZEPAM HYDROCHLORIDE"
"GABRB1"	"positive modulator"	"CHLORDIAZEPOXIDE HYDROCHLORIDE"
"SCN3A"	"blocker"	"ZONISAMIDE"
"SSTR3"	"antagonist"	"SST3-ODN-8"
"FLT4"	"inhibitor"	"XL-820"
"CALCRL"	"antagonist"	"TELCAGEPANT"
"AURKA"	"inhibitor"	"DUBERMATINIB"
"TUBA1A"	"inhibitor"	"VINBLASTINE SULFATE"
"GRPR"	"agonist"	"GASTRIN-RELEASING PEPTIDE"
"ERBB2"	"inhibitor"	"BMS-690514"
"PIK3R1"	"inhibitor"	"GEDATOLISIB"
"FPR1"	"antagonist"	"T-BOC-FLFLF"
"PRMT3"	"inhibitor"	"COMPOUND 1"
"CACNA1S"	"activator"	"(-)-(S)-BAYK8644"
"NOX4"	"inhibitor"	"COMPOUND 87"
"CACNG2"	"modulator"	"PREGABALIN"
"FGB"	"inhibitor"	"FIBRINOLYSIN, HUMAN"
"NTRK3"	"inhibitor"	"PEXIDARTINIB"
"GRIN3B"	"antagonist"	"AMANTADINE HYDROCHLORIDE"
"AKT2"	"inhibitor"	"IPATASERTIB"
"PTGDR2"	"agonist"	"15-DEOXY-Î”12,14-PGJ2"
"ITGAV"	"inhibitor"	"DI17E6"
"PIK3CA"	"inhibitor"	"SF-1126"
"HTR1A"	"agonist"	"8-OH-DPAT"
"HTR1D"	"agonist"	"CGS-12066"
"BACE1"	"inhibitor"	"EXAMPLE 2"
"MAP2K7"	"inhibitor"	"GDC-0973"
"ERBB2"	"antibody"	"TRASTUZUMAB"
"KCNA1"	"blocker"	"NERISPIRDINE"
"BRAF"	"inhibitor"	"DASATINIB"
"KCNA10"	"blocker"	"TETRAETHYLAMMONIUM"
"HDAC6"	"inhibitor"	"SANTACRUZAMATE A"
"ACE"	"inhibitor"	"BENAZEPRILAT"
"GRIN2C"	"antagonist"	"GW468816"
"PIK3R6"	"inhibitor"	"DACTOLISIB"
"CHRNA7"	"antagonist"	"ATRACURIUM"
"CXCR2"	"agonist"	"VCXCL1"
"HSPB1"	"inhibitor"	"OGX-427"
"GSK3B"	"inhibitor"	"GNF4877"
"CCR3"	"agonist"	"CCL11"
"CYSLTR1"	"antagonist"	"BAYU9773"
"BRAF"	"inhibitor"	"LGX-806"
"AR"	"agonist"	"FLUOXYMESTERONE"
"MYLK"	"inhibitor"	"TOZASERTIB"
"ADORA2A"	"antagonist"	"LAS38096"
"PRKD3"	"inhibitor"	"SOTRASTAURIN"
"NAAA"	"inhibitor"	"ARN19702"
"ADRB2"	"antagonist"	"TIMOLOL"
"AVPR1B"	"agonist"	""
"CACNA1B"	"modulator"	"IMAGABALIN"
"NDUFC2"	"inhibitor"	"NV-128"
"MAP2K1"	"allosteric modulator"	"COBIMETINIB"
"PSMD13"	"inhibitor"	"CARFILZOMIB"
"KDR"	"inhibitor"	"LENVATINIB MESYLATE"
"PTGS2"	"inhibitor"	"NAPROXEN ETEMESIL"
"OPRD1"	"antagonist"	"NALOXONE HYDROCHLORIDE"
"ADORA3"	"antagonist"	"MRS1186"
"GPR68"	"agonist"	"OSTN (115-133)"
"DDR2"	"inhibitor"	"SORAFENIB"
"RET"	"inhibitor"	"SORAFENIB"
"MAPK9"	"inhibitor"	"JNK INHIBITOR IX"
"ERBB2"	"inhibitor"	"Hemay-022"
"PTGER4"	"agonist"	"ILOPROST"
"CASR"	"allosteric modulator"	"NPS 2143"
"FLT1"	"inhibitor"	"CEDIRANIB"
"GPR139"	"antagonist"	"LP-471756"
"PDE3B"	"inhibitor"	"CILOSTAZOL"
"OXTR"	"antagonist"	"L-366,509"
"PTGS2"	"inhibitor"	"MECLOFENAMATE SODIUM"
"SCN11A"	"blocker"	"INDECAINIDE HYDROCHLORIDE"
"PIK3C2A"	"inhibitor"	"XL147"
"CXCR3"	"agonist"	"[125I]CXCL10 (HUMAN)"
"SLC12A3"	"inhibitor"	"TRICHLORMETHIAZIDE"
"MST1R"	"inhibitor"	"MGCD-265"
"PDGFRA"	"inhibitor"	"ENMD-2076"
"SCN3A"	"blocker"	"TETRACAINE HYDROCHLORIDE"
"HTR1A"	"antagonist"	"GR 125,743"
"PRKCQ"	"inhibitor"	"GSK690693"
"SLC6A3"	"inhibitor"	"PHENDIMETRAZINE TARTRATE"
