"InteractorA"	"Relation"	"InteractorB"
"Inosine"	"MAPK14"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Inosine"	"MAPK14"	"TYPE 1 DIABETES MELLITUS"
"Inosine"	"MAPK14"	"LUNG CANCER"
"Inosine"	"MAPK14"	"PANCREATIC CANCER"
"Inosine"	"FAS"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Inosine"	"FAS"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Inosine"	"FAS"	"TYPE 1 DIABETES MELLITUS"
"Inosine"	"IL17A"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Inosine"	"IL17A"	"TYPE 1 DIABETES MELLITUS"
"Inosine"	"HGF"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Inosine"	"HGF"	"RHEUMATOID ARTHRITIS"
"Inosine"	"HGF"	"GASTRIC CANCER"
"Inosine"	"HGF"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Inosine"	"HGF"	"LUNG CANCER"
"Inosine"	"HGF"	"PANCREATIC CANCER"
"Inosine"	"FOS"	"BREAST CANCER"
"Inosine"	"FOS"	"ALZHEIMER DISEASE 3"
"Inosine"	"FOS"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Inosine"	"FOS"	"TYPE 1 DIABETES MELLITUS"
"Inosine"	"FOS"	"PANCREATIC CANCER"
"Inosine"	"TNFSF10"	"BREAST CANCER"
"Inosine"	"TNFSF10"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Inosine"	"TNFSF10"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Inosine"	"TNFSF10"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Inosine"	"TNFSF10"	"NASOPHARYNGEAL CARCINOMA"
"Inosine"	"TNFSF10"	"TYPE 1 DIABETES MELLITUS"
"Inosine"	"SETD2"	"BREAST CANCER"
"Inosine"	"SETD2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Inosine"	"SETD2"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Inosine"	"SETD2"	"NASOPHARYNGEAL CARCINOMA"
"Inosine"	"SETD2"	"PANCREATIC CANCER"
"Inosine"	"SPP1"	"BREAST CANCER"
"Inosine"	"SPP1"	"NASOPHARYNGEAL CARCINOMA"
"Inosine"	"SPP1"	"TYPE 1 DIABETES MELLITUS"
"Inosine"	"SPP1"	"PANCREATIC CANCER"
"Inosine"	"HIF1A"	"BREAST CANCER"
"Inosine"	"HIF1A"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Inosine"	"HIF1A"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Inosine"	"HIF1A"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Inosine"	"HIF1A"	"PANCREATIC CANCER"
"Inosine"	"MME"	"ALZHEIMER DISEASE 3"
"Inosine"	"BAX"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Inosine"	"BAX"	"AUTOIMMUNE DISEASE"
"Inosine"	"BAX"	"ALZHEIMER DISEASE 3"
"Inosine"	"PTGS2"	"BREAST CANCER"
"Inosine"	"PTGS2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Inosine"	"PTGS2"	"AUTOIMMUNE DISEASE"
"Inosine"	"PTGS2"	"ALZHEIMER DISEASE 3"
"Inosine"	"PTGS2"	"TYPE 1 DIABETES MELLITUS"
"Inosine"	"IL4"	"BREAST CANCER"
"Inosine"	"IL4"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Inosine"	"IL4"	"TYPE 1 DIABETES MELLITUS"
"Inosine"	"ANGPTL4"	"BREAST CANCER"
"Inosine"	"ANGPTL4"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Inosine"	"ANGPTL4"	"ALZHEIMER DISEASE 3"
"Inosine"	"ANGPTL4"	"PANCREATIC CANCER"
"Inosine"	"IFNG"	"AUTOIMMUNE DISEASE"
"Inosine"	"IFNG"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Inosine"	"IFNG"	"ALZHEIMER DISEASE 3"
"Inosine"	"IFNG"	"TYPE 1 DIABETES MELLITUS"
"Inosine"	"IFNG"	"PANCREATIC CANCER"
"Inosine"	"ZEB1"	"BREAST CANCER"
"Inosine"	"ZEB1"	"GASTRIC CANCER"
"Inosine"	"ZEB1"	"LUNG CANCER"
"Inosine"	"ZEB1"	"PANCREATIC CANCER"
"Inosine"	"IL10"	"BREAST CANCER"
"Inosine"	"IL10"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Inosine"	"IL10"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Inosine"	"IL10"	"TYPE 1 DIABETES MELLITUS"
"Inosine"	"IL10"	"KAWASAKI DISEASE"
"Inosine"	"IL10"	"CYSTIC FIBROSIS"
"Inosine"	"EP300"	"ALZHEIMER DISEASE 3"
"Inosine"	"EP300"	"PANCREATIC CANCER"
"Inosine"	"NOS1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Inosine"	"MAPK8"	"BREAST CANCER"
"Inosine"	"MAPK8"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Inosine"	"MAPK8"	"ALZHEIMER DISEASE 3"
"Inosine"	"MAPK8"	"PANCREATIC CANCER"
"Inosine"	"ELAVL1"	"BREAST CANCER"
"Inosine"	"ELAVL1"	"RHEUMATOID ARTHRITIS"
"Inosine"	"ELAVL1"	"GASTRIC CANCER"
"Inosine"	"ELAVL1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Inosine"	"ELAVL1"	"TYPE 1 DIABETES MELLITUS"
"Inosine"	"ELAVL1"	"LUNG CANCER"
"Inosine"	"MYC"	"BREAST CANCER"
"Inosine"	"MYC"	"ALZHEIMER DISEASE 3"
"Inosine"	"IL6"	"BREAST CANCER"
"Inosine"	"IL6"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Inosine"	"IL6"	"SYSTEMIC LUPUS ERYTHEMATOSUS"
"Inosine"	"IL6"	"ALZHEIMER DISEASE 3"
"Inosine"	"IL6"	"TYPE 1 DIABETES MELLITUS"
"Inosine"	"IL6"	"PANCREATIC CANCER"
"Inosine"	"IL6"	"CYSTIC FIBROSIS"
"Inosine"	"APOE"	"BREAST CANCER"
"Inosine"	"APOE"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Inosine"	"APOE"	"ALZHEIMER DISEASE 3"
"Inosine"	"MCL1"	"RHEUMATOID ARTHRITIS"
"Inosine"	"MCL1"	"GASTRIC CANCER"
"Inosine"	"MCL1"	"LUNG CANCER"
"Inosine"	"MCL1"	"PANCREATIC CANCER"
"Inosine"	"PPARGC1A"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Inosine"	"PPARGC1A"	"RHEUMATOID ARTHRITIS"
"Inosine"	"PPARGC1A"	"GASTRIC CANCER"
"Inosine"	"PPARGC1A"	"OSTEOARTHRITIS SUSCEPTIBILITY 1"
"Inosine"	"PPARGC1A"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Inosine"	"PPARGC1A"	"LUNG CANCER"
"Inosine"	"CCL5"	"AUTOIMMUNE DISEASE"
"Inosine"	"CCL5"	"RHEUMATOID ARTHRITIS"
"Inosine"	"CCL5"	"GASTRIC CANCER"
"Inosine"	"CCL5"	"ALZHEIMER DISEASE 3"
"Inosine"	"CCL5"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Inosine"	"CCL5"	"TYPE 1 DIABETES MELLITUS"
"Inosine"	"CCL5"	"LUNG CANCER"
"Inosine"	"CCL5"	"CYSTIC FIBROSIS"
"Insulin human"	"TNF"	"PROSTATE CANCER"
"Insulin human"	"TNF"	"ALZHEIMER DISEASE 3"
"Insulin human"	"TNF"	"ALZHEIMER DISEASE"
"Insulin human"	"TNF"	"CARONTE"
"Insulin human"	"TNF"	"HOMOCYSTEINEMIA"
"Insulin human"	"TNF"	"SCHIZOPHRENIA"
"Insulin human"	"TNF"	"MYASTHENIA GRAVIS"
"Insulin human"	"GCG"	"ALZHEIMER DISEASE 3"
"Insulin human"	"GCG"	"TYPE 1 DIABETES MELLITUS"
"Insulin human"	"ENPP1"	"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 3"
"Insulin human"	"TCF7L2"	"PROSTATE CANCER"
"Insulin human"	"TCF7L2"	"SCHIZOPHRENIA"
"Insulin human"	"TCF7L2"	"CYSTIC FIBROSIS"
"Insulin human"	"KL"	"ALZHEIMER DISEASE 3"
"Insulin human"	"KL"	"OBESITY"
"Insulin human"	"KL"	"ALZHEIMER DISEASE"
"Insulin human"	"IMPACT"	"OBESITY"
"Insulin human"	"IMPACT"	"SCHIZOPHRENIA"
"Insulin human"	"SERPINE1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"SERPINE1"	"ALZHEIMER DISEASE 3"
"Insulin human"	"SERPINE1"	"ALZHEIMER DISEASE"
"Insulin human"	"SERPINE1"	"CARONTE"
"Insulin human"	"IRS1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"SLC2A4"	"PROSTATE CANCER"
"Insulin human"	"SLC2A4"	"OBESITY"
"Insulin human"	"TXNIP"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"SIRT1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"SIRT1"	"ALZHEIMER DISEASE 3"
"Insulin human"	"SIRT1"	"OBESITY"
"Insulin human"	"SIRT1"	"ALZHEIMER DISEASE"
"Insulin human"	"SIRT1"	"HOMOCYSTEINEMIA"
"Insulin human"	"SIRT1"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"IL1B"	"ALZHEIMER DISEASE"
"Insulin human"	"IL1B"	"SCHIZOPHRENIA"
"Insulin human"	"IL1B"	"MYASTHENIA GRAVIS"
"Insulin human"	"KCNJ11"	"OBESITY"
"Insulin human"	"CCL2"	"ALZHEIMER DISEASE 3"
"Insulin human"	"CCL2"	"ALZHEIMER DISEASE"
"Insulin human"	"CCL2"	"HOMOCYSTEINEMIA"
"Insulin human"	"CCL2"	"TYPE 1 DIABETES MELLITUS"
"Insulin human"	"NEUROD1"	"OBESITY"
"Insulin human"	"NEUROD1"	"ALZHEIMER DISEASE"
"Insulin human"	"NEUROD1"	"SCHIZOPHRENIA"
"Insulin human"	"NEUROD1"	"MATURITY-ONSET DIABETES OF THE YOUNG"
"Insulin human"	"NEUROD1"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"PPARG"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"PPARG"	"PROSTATE CANCER"
"Insulin human"	"PPARG"	"ALZHEIMER DISEASE"
"Insulin human"	"PPARG"	"CYSTIC FIBROSIS"
"Insulin human"	"RAC1"	"ALZHEIMER DISEASE 3"
"Insulin human"	"RAC1"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"VDR"	"OBESITY"
"Insulin human"	"SP1"	"PROSTATE CANCER"
"Insulin human"	"SP1"	"ALZHEIMER DISEASE 3"
"Insulin human"	"SP1"	"OBESITY"
"Insulin human"	"SP1"	"ALZHEIMER DISEASE"
"Insulin human"	"CD40LG"	"ALZHEIMER DISEASE"
"Insulin human"	"GLP1R"	"LEPTIN DEFICIENCY OR DYSFUNCTION"
"Insulin human"	"GLP1R"	"ALZHEIMER DISEASE 3"
"Insulin human"	"GLP1R"	"ALZHEIMER DISEASE"
"Insulin human"	"PRKAA2"	"TYPE 1 DIABETES MELLITUS"
"Insulin human"	"IGFBP3"	"OBESITY"
"Insulin human"	"IGFBP3"	"ALZHEIMER DISEASE"
"Insulin human"	"IAPP"	"ALZHEIMER DISEASE"
"Insulin human"	"IAPP"	"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 1"
"Insulin human"	"ADIPOQ"	"LEPTIN DEFICIENCY OR DYSFUNCTION"
"Insulin human"	"AKT1"	"PROSTATE CANCER"
"Insulin human"	"AKT1"	"ALZHEIMER DISEASE"
"Insulin human"	"AKT1"	"CARONTE"
"Insulin human"	"AKT1"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"MAPK14"	"OBESITY"
"Insulin human"	"MAPK14"	"ALZHEIMER DISEASE"
"Insulin human"	"MAPK14"	"CARONTE"
"Insulin human"	"MAPK14"	"TYPE 1 DIABETES MELLITUS"
"Insulin human"	"MAPK14"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"GCK"	"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 1"
"Insulin human"	"GCK"	"MATURITY-ONSET DIABETES OF THE YOUNG"
"Insulin human"	"CD79A"	"ALZHEIMER DISEASE"
"Insulin human"	"FGF21"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"FGF21"	"OBESITY"
"Insulin human"	"FGF21"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"PDX1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"PDX1"	"MATURITY-ONSET DIABETES OF THE YOUNG"
"Insulin human"	"LPL"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"LPL"	"HYPERLIPIDEMIA, FAMILIAL COMBINED, 3"
"Insulin human"	"LPL"	"ALZHEIMER DISEASE 3"
"Insulin human"	"LPL"	"ALZHEIMER DISEASE"
"Insulin human"	"INSR"	"LEPTIN DEFICIENCY OR DYSFUNCTION"
"Insulin human"	"INSR"	"ALZHEIMER DISEASE"
"Insulin human"	"INSR"	"TYPE 1 DIABETES MELLITUS"
"Insulin human"	"INSR"	"HYPERTENSION, ESSENTIAL"
"Insulin human"	"PTGS2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"PTGS2"	"PROSTATE CANCER"
"Insulin human"	"PTGS2"	"ALZHEIMER DISEASE 3"
"Insulin human"	"PTGS2"	"ALZHEIMER DISEASE"
"Insulin human"	"IFNG"	"ALZHEIMER DISEASE 3"
"Insulin human"	"RETN"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"RETN"	"OBESITY"
"Insulin human"	"RETN"	"TYPE 1 DIABETES MELLITUS"
"Insulin human"	"RETN"	"TYPE 2 DIABETES MELLITUS"
"Insulin human"	"RETN"	"HYPERTENSION, ESSENTIAL"
"Insulin human"	"CDK5"	"PROSTATE CANCER"
"Insulin human"	"CDK5"	"ALZHEIMER DISEASE 3"
"Insulin human"	"CDK5"	"ALZHEIMER DISEASE"
"Insulin human"	"CDK5"	"SCHIZOPHRENIA"
"Insulin human"	"IL6"	"PROSTATE CANCER"
"Insulin human"	"IL6"	"ALZHEIMER DISEASE 3"
"Insulin human"	"IL6"	"ALZHEIMER DISEASE"
"Insulin human"	"IL6"	"MYASTHENIA GRAVIS"
"Insulin human"	"PLTP"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin human"	"PPARGC1A"	"OBESITY"
"Insulin human"	"PPARGC1A"	"ALZHEIMER DISEASE"
"Edodekin alfa"	"TLR2"	"BLOOD GROUP, Ss"
"Edodekin alfa"	"CD40LG"	"BLOOD GROUP, Ss"
"Edodekin alfa"	"MIR21"	"TYPE 1 DIABETES MELLITUS"
"Edodekin alfa"	"MIR146A"	"TYPE 1 DIABETES MELLITUS"
"Edodekin alfa"	"FAS"	"BLOOD GROUP, Ss"
"Edodekin alfa"	"STAT4"	"BLOOD GROUP, Ss"
"Edodekin alfa"	"IL37"	"BLOOD GROUP, Ss"
"Edodekin alfa"	"IL2"	"TYPE 1 DIABETES MELLITUS"
"Edodekin alfa"	"IFNG"	"BLOOD GROUP, Ss"
"Edodekin alfa"	"CD4"	"TYPE 1 DIABETES MELLITUS"
"Collagenase clostridium histolyticum"	"OSM"	"PULMONARY FIBROSIS, IDIOPATHIC"
"Collagenase clostridium histolyticum"	"TNF"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Collagenase clostridium histolyticum"	"TNF"	"PULMONARY FIBROSIS, IDIOPATHIC"
"Collagenase clostridium histolyticum"	"IL1B"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Collagenase clostridium histolyticum"	"SAA1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Collagenase clostridium histolyticum"	"JUN"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Collagenase clostridium histolyticum"	"TGFB1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Collagenase clostridium histolyticum"	"TGFB1"	"PULMONARY FIBROSIS, IDIOPATHIC"
"Collagenase clostridium histolyticum"	"FOS"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Collagenase clostridium histolyticum"	"TIMP1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Collagenase clostridium histolyticum"	"IL4"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Collagenase clostridium histolyticum"	"IL6"	"RHEUMATOID ARTHRITIS"
"Collagenase clostridium histolyticum"	"IL6"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Collagenase clostridium histolyticum"	"IL6"	"PULMONARY FIBROSIS, IDIOPATHIC"
"Collagenase clostridium histolyticum"	"MMRN1"	"PULMONARY DISEASE, CHRONIC OBSTRUCTIVE"
"Insulin beef"	"IRS2"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"IRS2"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"IRS2"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"TNF"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin beef"	"TNF"	"OSTEOARTHRITIS SUSCEPTIBILITY 1"
"Insulin beef"	"TNF"	"DOWN SYNDROME"
"Insulin beef"	"TNF"	"PANCREATIC CANCER"
"Insulin beef"	"SOCS3"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin beef"	"SOCS3"	"TYPE 1 DIABETES MELLITUS"
"Insulin beef"	"SOCS3"	"CYSTIC FIBROSIS"
"Insulin beef"	"SHBG"	"PROSTATE CANCER"
"Insulin beef"	"STAT1"	"OBESITY"
"Insulin beef"	"STAT1"	"TYPE 1 DIABETES MELLITUS"
"Insulin beef"	"STAT1"	"CYSTIC FIBROSIS"
"Insulin beef"	"ESR1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"ESR1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"ESR1"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"ESR1"	"OBESITY"
"Insulin beef"	"ESR1"	"ALZHEIMER DISEASE"
"Insulin beef"	"ESR1"	"DOWN SYNDROME"
"Insulin beef"	"ESR1"	"POLYCYSTIC OVARY SYNDROME 1"
"Insulin beef"	"ESR1"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"HPSE"	"PANCREATIC CANCER"
"Insulin beef"	"PIN1"	"PROSTATE CANCER"
"Insulin beef"	"PIN1"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"APP"	"OBESITY"
"Insulin beef"	"APP"	"NIEMANN-PICK DISEASE, TYPE C1"
"Insulin beef"	"GCG"	"TYPE 1 DIABETES MELLITUS"
"Insulin beef"	"CD74"	"DOWN SYNDROME"
"Insulin beef"	"AR"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin beef"	"FN1"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"FN1"	"PANCREATIC CANCER"
"Insulin beef"	"SCD"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"SCD"	"ALZHEIMER DISEASE"
"Insulin beef"	"FOXO1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"FOXO1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"FOXO6"	"OBESITY"
"Insulin beef"	"TCF7L2"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin beef"	"TCF7L2"	"PROSTATE CANCER"
"Insulin beef"	"TCF7L2"	"PANCREATIC CANCER"
"Insulin beef"	"TCF7L2"	"CYSTIC FIBROSIS"
"Insulin beef"	"NFKB1"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin beef"	"NFKB1"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"PTPA"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"LEP"	"CYSTIC FIBROSIS"
"Insulin beef"	"VEGFA"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"VEGFA"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin beef"	"PTK2B"	"PANCREATIC CANCER"
"Insulin beef"	"AGT"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"NOX4"	"PROSTATE CANCER"
"Insulin beef"	"C3"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"HDAC9"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"HDAC9"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"HDAC9"	"OBESITY"
"Insulin beef"	"HDAC9"	"ALZHEIMER DISEASE"
"Insulin beef"	"HDAC9"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"HDAC9"	"PANCREATIC CANCER"
"Insulin beef"	"STK11"	"ALZHEIMER DISEASE"
"Insulin beef"	"SERPINE1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"SERPINE1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"SERPINE1"	"ALZHEIMER DISEASE"
"Insulin beef"	"SERPINE1"	"PANCREATIC CANCER"
"Insulin beef"	"IRS1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"IRS1"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"MAPT"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"MAPT"	"NIEMANN-PICK DISEASE, TYPE C1"
"Insulin beef"	"SLC2A4"	"PROSTATE CANCER"
"Insulin beef"	"SLC2A4"	"OBESITY"
"Insulin beef"	"PTPN1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"PTPN1"	"PANCREATIC CANCER"
"Insulin beef"	"CAD"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"CAD"	"ALZHEIMER DISEASE"
"Insulin beef"	"SFRP4"	"OBESITY"
"Insulin beef"	"IDE"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"SIRT1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"SIRT1"	"DISORGANIZATION, MOUSE, HOMOLOG OF"
"Insulin beef"	"SIRT1"	"OSTEOARTHRITIS SUSCEPTIBILITY 1"
"Insulin beef"	"SIRT1"	"DOWN SYNDROME"
"Insulin beef"	"CREB1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"CREB1"	"PROSTATE CANCER"
"Insulin beef"	"CREB1"	"OBESITY"
"Insulin beef"	"CREB1"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"FOXO3"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin beef"	"FOXO3"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"FOXO3"	"OBESITY"
"Insulin beef"	"FOXO3"	"ALZHEIMER DISEASE"
"Insulin beef"	"PTK2"	"PROSTATE CANCER"
"Insulin beef"	"PTK2"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"MTOR"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin beef"	"PIK3CG"	"OBESITY"
"Insulin beef"	"HNF4A"	"PANCREATIC CANCER"
"Insulin beef"	"PIK3CA"	"PROSTATE CANCER"
"Insulin beef"	"PIK3CA"	"ALZHEIMER DISEASE"
"Insulin beef"	"PIK3CA"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"ATM"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"ATM"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin beef"	"ATM"	"PROSTATE CANCER"
"Insulin beef"	"IL1B"	"PANCREATIC CANCER"
"Insulin beef"	"KCNJ11"	"OBESITY"
"Insulin beef"	"PTEN"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"NEUROD1"	"OBESITY"
"Insulin beef"	"NEUROD1"	"MATURITY-ONSET DIABETES OF THE YOUNG"
"Insulin beef"	"NEUROD1"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"PPARG"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"PPARG"	"PROSTATE CANCER"
"Insulin beef"	"PPARG"	"CYSTIC FIBROSIS"
"Insulin beef"	"G6PC1"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"APOA1"	"OBESITY"
"Insulin beef"	"APOA1"	"NIEMANN-PICK DISEASE, TYPE C1"
"Insulin beef"	"APOA1"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"JUN"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"JUN"	"PANCREATIC CANCER"
"Insulin beef"	"PPARA"	"CYSTIC FIBROSIS"
"Insulin beef"	"VDR"	"OBESITY"
"Insulin beef"	"VDR"	"PANCREATIC CANCER"
"Insulin beef"	"GC"	"PANCREATIC CANCER"
"Insulin beef"	"GC"	"CYSTIC FIBROSIS"
"Insulin beef"	"SP1"	"PROSTATE CANCER"
"Insulin beef"	"SP1"	"OBESITY"
"Insulin beef"	"SP1"	"PANCREATIC CANCER"
"Insulin beef"	"EGR1"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"AKR1B1"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"AKR1B1"	"PANCREATIC CANCER"
"Insulin beef"	"IGFBP3"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"IGFBP3"	"OBESITY"
"Insulin beef"	"IGFBP3"	"PANCREATIC CANCER"
"Insulin beef"	"NLRP3"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"NLRP3"	"OBESITY"
"Insulin beef"	"DFFB"	"TYPE 1 DIABETES MELLITUS"
"Insulin beef"	"MMP9"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"MMP9"	"OBESITY"
"Insulin beef"	"MMP9"	"TYPE 2 DIABETES MELLITUS"
"Insulin beef"	"TLR4"	"PANCREATIC CANCER"
"Insulin beef"	"SLC2A1"	"BODY MASS INDEX QUANTITATIVE TRAIT LOCUS 20"
"Insulin beef"	"SLC2A1"	"CHOANAL ATRESIA, POSTERIOR"
"Insulin beef"	"SLC2A1"	"CYSTIC FIBROSIS"
"Insulin beef"	"PPIAP10"	"ICHTHYOSIS, LAMELLAR, AUTOSOMAL DOMINANT"
"Insulin beef"	"PPIAP10"	"ALZHEIMER DISEASE 3"
"Insulin beef"	"PPIAP10"	"TYPE 1 DIABETES MELLITUS"
